"Tair","SW","VPD","SWC","Landcover","Site_ID","GPP"
13.267,77.133,7.445,29.38,"ENF",13,2.76294
28.97,680.9,14.027,20,"EBF",26,16.4168
22.28,319,16.679,26.7,"MF",9,10.8871
27.38,547,7.731,25.1333333333333,"EBF",26,27.2822
24.16,617.25,17.795,16.6566666666667,"DBF",19,16.6587
27.39,231.5,8.939,27.9,"EBF",26,8.44709
24.27,407.77,16.729,15.5066666666667,"DBF",19,21.8962
12.53,129.6,7.402,29.4073333333333,"ENF",24,3.40394
15.27,226.4,10.145,27.17,"ENF",24,11.2141
24.95,274.9,17.774,23.832,"ENF",24,6.4075
28.99,913,11.573,22.7333333333333,"EBF",26,29.3735
21.35,683.33,17.426,29,"ENF",24,14.0416
13.33,581.04,7.492,30.296,"ENF",24,17.1846
18.433,312.837,13.097,26.4376666666667,"ENF",13,8.66798
14.167,964.423,8.794,30.33,"ENF",13,13.522
15.73,720,6.879,26.3,"MF",9,17.1215
17.27,836,5.733,26.7333333333333,"MF",9,26.9976
13.84,153.1,5.855,28.802,"ENF",25,5.33682
22.1,533.01,7.634,25.7576666666667,"ENF",24,18.9551
16.081,869.825,10.306,38.4343333333333,"DBF",28,22.7812
25.12,635,19.252,23.6666666666667,"MF",9,15.5089
21.906,946.783,13.477,26.6046666666667,"DBF",28,22.8884
16.64,581.39,6.652,26.5533333333333,"DBF",18,28.4724
15.07,631,8.225,23.7,"MF",9,16.3897
10.733,548.959,6.738,26.0766666666667,"ENF",13,4.57198
14.76,512,8.062,20.7666666666667,"MF",9,16.4939
16.77,249.05,7.31,26.8133333333333,"ENF",20,13.4427
16.49,709.69,7.345,35.5366666666667,"DBF",19,28.9726
13.95,703.99,9.546,16.1523333333333,"ENF",24,15.6549
19.22,274.93,7.771,19.475,"ENF",24,15.5831
25.446,436.761,10.081,29.2393333333333,"ENF",32,17.8027
18.6,650,11.148,24.0333333333333,"MF",9,21.8099
26.2,730,27.902,19.9333333333333,"MF",9,17.0093
24.66,650.8,22.434,22.1096666666667,"ENF",24,18.1298
13.52,265,5.58,23,"MF",9,21.7841
24.28,738,19.162,23.7666666666667,"MF",9,24.4621
9.58,664,8.12,27.2,"MF",9,13.1111
11.07,340.35,5.505,37.3116666666667,"ENF",24,15.4959
23.357,927.072,16.287,27.6276666666667,"DBF",28,26.6929
18.53,393.172,6.448,20.7033333333333,"DBF",21,31.7212
16.39,132.16,8.309,20.9433333333333,"ENF",24,5.98421
20.01,493.53,9.432,13.801,"ENF",25,13.2845
23.68,361,17.869,27.1443333333333,"ENF",24,12.2196
21.3,461.18,15.558,25.8633333333333,"DBF",18,17.5173
20.76,119.92,8.996,26.7133333333333,"DBF",19,10.5917
18.04,181.27,7.321,25.7693333333333,"ENF",24,16.4471
17.58,751.97,12.143,16.93,"DBF",19,17.9808
15.7,464.336,10.842,26.2496666666667,"ENF",13,15.9613
26.69,737,10.366,19.3333333333333,"EBF",26,36.375
28.4,738,10.139,20.3333333333333,"EBF",26,32.8023
17.279,757.625,6.368,41.3246666666667,"DBF",28,26.2744
25.51,910.36,16.853,26.6236666666667,"ENF",25,17.9949
18.45,162,8.281,23.0666666666667,"MF",9,13.8495
7.1,900.267,6.566,30.5676666666667,"ENF",13,6.65308
26.32,274.2,5.482,21.6666666666667,"EBF",26,18.2956
16.72,420.23,6.299,23.0023333333333,"ENF",24,15.1759
9.733,327.507,7.654,29.6943333333333,"ENF",13,5.33241
11.64,271.03,10.966,35.2486666666667,"ENF",24,4.57703
15.9,372.7,10.682,26.5123333333333,"ENF",24,23.2372
18.772,979.811,10.652,28.7016666666667,"DBF",28,23.1012
18.53,508.44,13.169,22.781,"ENF",25,11.1873
27.24,287.2,8.355,24.3333333333333,"EBF",26,20.6928
27.01,739,11.151,19.6666666666667,"EBF",26,31.9084
22.78,139.78,10.26,21.6336666666667,"ENF",24,3.65787
20.715,722.548,10.989,33.1163333333333,"DBF",28,22.5651
26.43,132.6,5.07,27.6666666666667,"EBF",26,14.9806
22.65,438.76,10.669,18.8483333333333,"ENF",24,16.1955
15.56,142.02,5.169,26.4866666666667,"DBF",18,11.6219
21.47,515.39,16.497,27.3256666666667,"ENF",24,13.7031
19.15,274.35,9.088,26.53,"DBF",18,11.9885
27.17,208.9,7.96,26.7333333333333,"EBF",26,15.8613
21.86,661.47,13.816,28.8133333333333,"ENF",24,12.9473
16.96,124.44,7.515,24.01,"DBF",19,12.8063
19.66,324.3,12.026,28.52,"ENF",24,15.331
14.71,269.424,6.526,36.8936666666667,"ENF",24,13.5258
16.8,255.31,12.697,33.1016666666667,"ENF",24,7.1763
26.5,630.32,13.682,25.65,"ENF",24,19.9005
19.71,264.6,7.354,29.5233333333333,"ENF",24,17.577
14.6,245.86,7.725,26.9633333333333,"ENF",13,4.7611
19.31,336,7.303,23.6,"MF",9,11.4953
27.55,635.5,7.476,21,"EBF",26,46.671
28.51,949,9.698,23.5333333333333,"EBF",26,31.3295
18.81,188.7,10.624,16.0296666666667,"ENF",24,8.15609
7.73,511.4,6.651,36.8016666666667,"ENF",24,5.04671
16.24,406.95,7.267,32.6566666666667,"DBF",18,17.3998
27.63,478.4,9.177,20,"EBF",26,18.3591
18.62,580.15,8.732,29.6,"DBF",18,33.3315
16.73,597,11.054,22.6333333333333,"MF",9,21.6265
17.13,683,13.289,26.7333333333333,"MF",9,12.6271
26.07,69.15,7.394,19.2223333333333,"EBF",26,5.97491
21.183,1048.38,10.899,33.5563333333333,"DBF",28,30.731
21.1,855.37,14.7,17.2633333333333,"ENF",20,15.2789
16.567,595.867,9.498,29.6856666666667,"ENF",13,14.5216
13.64,135.23,5.77,20.319,"ENF",24,8.49395
26.94,784,8.636,26.9,"EBF",26,25.8451
13.233,761.89,9.072,27.9633333333333,"ENF",13,26.9462
12.08,306.74,7.232,36.9276666666667,"ENF",24,8.47479
26.3,592,7.872,27.5,"EBF",26,25.4991
15.45,130.05,8.253,14.528,"ENF",25,8.48928
23.65,270.91,17.886,13.3276666666667,"ENF",25,11.9755
23.72,623.02,23.465,18.5766666666667,"ENF",24,9.98378
13.29,606.46,7.129,16.5166666666667,"DBF",19,14.9955
14.06,504.96,8.059,33.9533333333333,"DBF",18,18.3121
26.29,520.2,6.738,21,"EBF",26,14.0588
17.73,571.08,10.93,32.9033333333333,"DBF",18,24.0162
25.94,261,8.51,18.6666666666667,"EBF",26,19.69
13.379,758.979,5.516,37.7686666666667,"DBF",28,21.3216
20.17,900.26,10.785,18.06,"DBF",19,19.6602
16.73,297.72,7.246,22.1396666666667,"ENF",24,19.1597
20.5,791.34,10.457,36.8766666666667,"DBF",18,13.2433
23.89,726.75,17.894,21.3133333333333,"DBF",19,26.5605
20.426,81.869,12.121,18.873,"DBF",28,6.18767
18.251,768.889,6.853,31.913,"DBF",28,26.6395
18.48,319.6,5.481,30.609,"ENF",32,15.3288
24.09,649.67,15.407,36.59,"DBF",19,11.5369
11.18,66.434,5.927,39.589,"ENF",24,5.1468
11.29,475.93,5.636,40.5933333333333,"ENF",25,16.1448
22.528,229.203,8.098,32.638,"ENF",32,7.26485
28.45,710,9.625,27.6666666666667,"EBF",26,30.2915
17.44,829.73,13.285,37.9026666666667,"DBF",18,16.7418
17.43,909.08,5.736,21.9433333333333,"DBF",18,39.2918
17,655,7.524,23.1,"MF",9,19.7799
28.56,940,12.542,26.6666666666667,"EBF",26,26.4636
29.63,1035,13.296,24.3666666666667,"EBF",26,30.7508
24.09,241.6,10.219,25.1506666666667,"ENF",32,8.84996
18.668,922.011,12.662,21.6713333333333,"ENF",29,26.5517
14.73,534,5.309,24.4,"MF",9,23.974
15.47,447.69,6.953,23.088,"ENF",24,26.6042
25.04,240.53,18.022,18.8303333333333,"ENF",24,8.39695
23.93,696,15.756,23.0666666666667,"MF",9,26.0459
17.37,422.19,9.762,12.8156666666667,"ENF",25,17.5642
16.569,916.577,7.952,28.9666666666667,"DBF",28,27.1312
20.06,201.42,17.673,34.803,"ENF",24,5.18699
18.14,545.57,10.697,31.5826666666667,"ENF",24,15.956
22.938,461.916,8.459,30.9736666666667,"ENF",32,22.1082
18.36,513.81,5.322,23.8596666666667,"ENF",24,16.3877
27.67,386.5,10.83,21.861,"EBF",26,14.0573
17.07,543.94,6.187,40.4,"DBF",19,15.4175
25.71,679.7,22.435,20.446,"ENF",24,17.7566
26.98,454.1,9.653,17.3333333333333,"EBF",26,22.7425
12.47,398,6.075,25.6,"MF",9,20.7023
16.56,320.92,6.837,32.8966666666667,"DBF",19,20.3786
16.25,255.89,6.9,22.059,"ENF",24,11.5524
13.28,503,6.104,26.5666666666667,"MF",9,19.4284
16.18,676,8.41,24.6666666666667,"MF",9,28.4731
7.43,411.76,5.137,21.28,"ENF",20,12.1913
14.53,472,7.45,41.3916666666667,"DBF",18,19.312
16.66,607.52,10.638,32.45,"ENF",24,11.6218
13.45,253.8,8.154,42.2233333333333,"DBF",18,14.2688
