"Tair","SW","VPD","SWC","Landcover","Site_ID","GPP"
29.98,966,18.021,11.3333333333333,"EBF",26,22.221
19.11,153.75,10.654,16.636,"ENF",24,10.2214
14.757,102.037,6.926,3.319,"DBF",44,1.83603
21.6,457.2,9.908,4.8,"ENF",34,12.688
21.503,632.087,13.224,2.72333333333333,"DBF",44,10.1263
15.94,526.1,6.715,4.66666666666667,"ENF",34,14.7641
28.78,168.9,12.608,22,"EBF",26,4.87837
25.55,691.2,20.41,4.5,"ENF",34,17.4112
17.8,495.9,10.186,5.76666666666667,"ENF",34,18.0926
11.86,520.28,6.197,22.3166666666667,"ENF",24,14.756
21.55,616.4,7.497,16.544,"ENF",32,22.5193
22.18,184.36,16.39,8.80866666666667,"ENF",24,5.40874
23.14,754,8.02,9.52466666666667,"ENF",34,26.9904
21.862,470.34,7.441,22.7713333333333,"ENF",32,28.5366
16.01,514.86,7.109,25.7233333333333,"DBF",18,27.9382
20.429,532.584,11.745,21.7046666666667,"ENF",32,19.25
25.93,830.4,8.197,10.4086666666667,"ENF",32,9.70952
20.94,521.5,11.111,4.56666666666667,"ENF",34,11.3881
28.15,864,20.279,6.06666666666667,"ENF",34,17.8642
28.06,779,6.867,17.3333333333333,"EBF",26,23.675
20.326,808.384,6.759,13.2926666666667,"ENF",32,19.0393
18.67,589.3,7.499,5.3,"ENF",34,11.2499
23.4,778,20.435,4.56666666666667,"ENF",34,13.8427
25.98,731,13.48,8.63333333333333,"ENF",34,14.2587
16.6,94.94,7.009,15.4856666666667,"ENF",24,9.06445
29.34,884,13.693,17.3333333333333,"EBF",26,39.3235
15.55,532.1,5.604,6.93333333333333,"ENF",34,19.3276
18.3,453.36,7.075,24.5733333333333,"DBF",18,23.883
23.39,532.8,6.963,4.13333333333333,"ENF",34,20.6865
25.52,544.78,14.412,10.023,"ENF",25,13.7985
20.83,220.4,5.884,6.46666666666667,"ENF",34,9.95773
29.4,763,12.871,18.6666666666667,"EBF",26,27.6647
